Year,Month,Region,Home Size,Average Sales Price,Number of Households (Thousands),Median Income - Current Dollars,Median Income - 2022 Dollars,Mean Income - Current Dollars,Mean Income - 2022 Dollars
2015,May,Midwest,Total1,61800.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,May,Northeast,Double,84700,22350.0,62180.0,75270.0,87010.0,105300.0
2015,May,Northeast,Single ,46100.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,May,Northeast,Total1,69500.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,May,South,Double,85600.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,May,South,Single ,49000.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,May,South,Total1,68100.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,May,United States,Double,89100.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,May,United States,Single ,47300.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,May,United States,Total1,69500.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,May,West,Double,100700.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,May,West,Single ,44200.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,May,West,Total1,83400.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,April,Midwest,Double,75000.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,April,Midwest,Single ,47900.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,April,Midwest,Total1,59700.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,April,Northeast,Double,88800,22350.0,62180.0,75270.0,87010.0,105300.0
2015,April,Northeast,Single ,48900.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,April,Northeast,Total1,69400.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,April,South,Double,82200.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,April,South,Single ,46800.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,April,South,Total1,64700.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,April,United States,Double,86500.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,April,United States,Single ,46900.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,April,United States,Total1,67400.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,April,West,Double,111100.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,April,West,Single ,45100.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,April,West,Total1,89600.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,March,Midwest,Double,86400.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,March,Midwest,Single ,47400.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,March,Midwest,Total1,60900.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,March,Northeast,Double,114000,22350.0,62180.0,75270.0,87010.0,105300.0
2015,March,Northeast,Single ,52300.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,March,Northeast,Total1,89000.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,March,South,Double,80300.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,March,South,Single ,44100.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,March,South,Total1,63200.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,March,United States,Double,85000.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,March,United States,Single ,46100.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,March,United States,Total1,66200.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,March,West,Double,96600.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,March,West,Single ,53600.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,March,West,Total1,79300.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,February,Midwest,Double,80600.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,February,Midwest,Single ,47500.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,February,Midwest,Total1,59600.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,February,Northeast,Double,88800,22350.0,62180.0,75270.0,87010.0,105300.0
2015,February,Northeast,Single ,50000.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,February,Northeast,Total1,66500.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,February,South,Double,84200.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,February,South,Single ,45600.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,February,South,Total1,65900.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,February,United States,Double,87000.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,February,United States,Single ,46200.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,February,United States,Total1,68300.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,February,West,Double,99600.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,February,West,Single ,45500.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,February,West,Total1,90200.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,January,Midwest,Double,78300.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,January,Midwest,Single ,43700.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,January,Midwest,Total1,57000.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,January,Northeast,Double,77200,22350.0,62180.0,75270.0,87010.0,105300.0
2015,January,Northeast,Single ,45600.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,January,Northeast,Total1,64700.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,January,South,Double,79400.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,January,South,Single ,44900.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,January,South,Total1,64600.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,January,United States,Double,84400.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,January,United States,Single ,44600.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,January,United States,Total1,68400.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,January,West,Double,107700.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,January,West,Single ,42600.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,January,West,Total1,102500.0,28200.0,61440.0,74380.0,85020.0,102900.0
2014,December,Midwest,Double,72900.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,December,Midwest,Single ,45600.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,December,Midwest,Total1,57000.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,December,Northeast,Double,77500,22180.0,59210.0,71620.0,83720.0,101300.0
2014,December,Northeast,Single ,55300.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,December,Northeast,Total1,68100.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,December,South,Double,75000.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,December,South,Single ,45500.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,December,South,Total1,62000.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,December,United States,Double,78100.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,December,United States,Single ,46200.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,December,United States,Total1,64800.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,December,West,Double,91800.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,December,West,Single ,52600.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,December,West,Total1,86900.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,November,Midwest,Double,84700.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,November,Midwest,Single ,47600.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,November,Midwest,Total1,61600.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,November,Northeast,Double,98300,22180.0,59210.0,71620.0,83720.0,101300.0
2014,November,Northeast,Single ,58000.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,November,Northeast,Total1,80500.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,November,South,Double,78300.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,November,South,Single ,39900.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,November,South,Total1,59100.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,November,United States,Double,83500.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,November,United States,Single ,43700.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,November,United States,Total1,64200.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,November,West,Double,95100.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,November,West,Single ,57400.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,November,West,Total1,84800.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,October,Midwest,Double,78700.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,October,Midwest,Single ,50900.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,October,Midwest,Total1,64500.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,October,Northeast,Double,73600,22180.0,59210.0,71620.0,83720.0,101300.0
2014,October,Northeast,Single ,50900.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,October,Northeast,Total1,63400.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,October,South,Double,74700.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,October,South,Single ,44400.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,October,South,Total1,59000.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,October,United States,Double,76900.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,October,United States,Single ,46000.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,October,United States,Total1,62400.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,October,West,Double,84700.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,October,West,Single ,47100.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,October,West,Total1,77100.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,September,Midwest,Double,78500.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,September,Midwest,Single ,41600.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,September,Midwest,Total1,59000.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,September,Northeast,Double,88500,22180.0,59210.0,71620.0,83720.0,101300.0
2014,September,Northeast,Single ,45000.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,September,Northeast,Total1,71900.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,September,South,Double,80900.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,September,South,Single ,44500.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,September,South,Total1,66000.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,September,United States,Double,82600.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,September,United States,Single ,43600.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,September,United States,Total1,67000.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,September,West,Double,90100.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,September,West,Single ,39900.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,September,West,Total1,80200.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,August,Midwest,Double,80900.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,August,Midwest,Single ,46800.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,August,Midwest,Total1,60200.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,August,Northeast,Double,93600,22180.0,59210.0,71620.0,83720.0,101300.0
2014,August,Northeast,Single ,43100.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,August,Northeast,Total1,71700.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,August,South,Double,87800.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,August,South,Single ,43300.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,August,South,Total1,66400.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,August,United States,Double,87600.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,August,United States,Single ,44200.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,August,United States,Total1,67100.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,August,West,Double,88900.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,August,West,Single ,45800.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,August,West,Total1,75400.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,July,Midwest,Double,77800.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,July,Midwest,Single ,45200.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,July,Midwest,Total1,61600.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,July,Northeast,Double,73300,22180.0,59210.0,71620.0,83720.0,101300.0
2014,July,Northeast,Single ,43900.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,July,Northeast,Total1,57900.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,July,South,Double,77800.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,July,South,Single ,45700.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,July,South,Total1,61200.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,July,United States,Double,80100.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,July,United States,Single ,45400.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,July,United States,Total1,63500.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,July,West,Double,92900.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,July,West,Single ,45200.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,July,West,Total1,79300.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,June,Midwest,Double,81200.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,June,Midwest,Single ,45600.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,June,Midwest,Total1,58700.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,June,Northeast,Double,94900,22180.0,59210.0,71620.0,83720.0,101300.0
2014,June,Northeast,Single ,47000.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,June,Northeast,Total1,73800.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,June,South,Double,81000.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,June,South,Single ,44600.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,June,South,Total1,62600.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,June,United States,Double,84000.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,June,United States,Single ,44900.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,June,United States,Total1,65200.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,June,West,Double,92300.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,June,West,Single ,44200.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,June,West,Total1,82300.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,May,Midwest,Double,79600.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,May,Midwest,Single ,46800.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,May,Midwest,Total1,61700.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,May,Northeast,Double,76200,22180.0,59210.0,71620.0,83720.0,101300.0
2014,May,Northeast,Single ,50200.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,May,Northeast,Total1,62900.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,May,South,Double,76100.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,May,South,Single ,44200.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,May,South,Total1,64000.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,May,United States,Double,78300.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,May,United States,Single ,45700.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,May,United States,Total1,65400.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,May,West,Double,88900.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,May,West,Single ,49000.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,May,West,Total1,77400.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,April,Midwest,Double,78500.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,April,Midwest,Single ,45700.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,April,Midwest,Total1,59100.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,April,Northeast,Double,82500,22180.0,59210.0,71620.0,83720.0,101300.0
2014,April,Northeast,Single ,44000.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,April,Northeast,Total1,61300.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,April,South,Double,81300.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,April,South,Single ,43900.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,April,South,Total1,66100.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,April,United States,Double,83000.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,April,United States,Single ,44700.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,April,United States,Total1,66400.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,April,West,Double,92900.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,April,West,Single ,47600.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,April,West,Total1,77100.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,March,Midwest,Double,81800.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,March,Midwest,Single ,45100.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,March,Midwest,Total1,58100.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,March,Northeast,Double,91600,22180.0,59210.0,71620.0,83720.0,101300.0
2014,March,Northeast,Single ,43100.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,March,Northeast,Total1,76400.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,March,South,Double,82100.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,March,South,Single ,42400.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,March,South,Total1,63600.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,March,United States,Double,83900.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,March,United States,Single ,43200.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,March,United States,Total1,65700.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,March,West,Double,90300.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,March,West,Single ,46700.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,March,West,Total1,84400.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,February,Midwest,Double,86100.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,February,Midwest,Single ,44800.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,February,Midwest,Total1,59700.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,February,Northeast,Double,76200,22180.0,59210.0,71620.0,83720.0,101300.0
2014,February,Northeast,Single ,40600.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,February,Northeast,Total1,59100.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,February,South,Double,79700.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,February,South,Single ,44800.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,February,South,Total1,62200.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,February,United States,Double,82200.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,February,United States,Single ,45000.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,February,United States,Total1,64300.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,February,West,Double,90800.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,February,West,Single ,48800.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,February,West,Total1,79600.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,January,Midwest,Double,88200.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,January,Midwest,Single ,51400.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,January,Midwest,Total1,72000.0,27460.0,54270.0,65640.0,73480.0,88890.0
2014,January,Northeast,Double,92600,22180.0,59210.0,71620.0,83720.0,101300.0
2014,January,Northeast,Single ,48700.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,January,Northeast,Total1,72100.0,22180.0,59210.0,71620.0,83720.0,101300.0
2014,January,South,Double,80700.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,January,South,Single ,46900.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,January,South,Total1,63800.0,47040.0,49660.0,60060.0,70990.0,85870.0
2014,January,United States,Double,84500.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,January,United States,Single ,48000.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,January,United States,Total1,68300.0,124600.0,53660.0,64900.0,75740.0,91610.0
2014,January,West,Double,93900.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,January,West,Single ,55400.0,27910.0,57690.0,69780.0,79610.0,96300.0
2014,January,West,Total1,87700.0,27910.0,57690.0,69780.0,79610.0,96300.0
